order_id,order_date,product_name,product_category,quantity,unit_price,total_amount,customer_region,customer_country,customer_state,customer_location,sales_channel,customer_type,shipping_method,order_status,profit_margin
809,2024-12-03,女装卫衣,女装,9,84.56,761.01,欧洲,法国,法兰西岛大区,法国 - 法兰西岛大区,Wish,老客户,标准配送,已完成,0.36
810,2024-10-14,女装卫衣,女装,15,82.39,1235.78,北美,美国,纽约州,美国 - 纽约州,Wish,VIP客户,标准配送,已完成,0.3
811,2024-01-11,女装卫衣,女装,21,23.26,488.55,南美,巴西,米纳斯吉拉斯州,巴西 - 米纳斯吉拉斯州,eBay,VIP客户,快速配送,已取消,0.38
812,2024-12-15,女装卫衣,女装,32,25.8,825.62,亚洲,新加坡,新加坡,新加坡 - 新加坡,eBay,新客户,标准配送,已取消,0.44
813,2023-07-30,女装卫衣,女装,20,35.07,701.46,北美,美国,纽约州,美国 - 纽约州,独立站,老客户,经济配送,已取消,0.26
814,2025-06-03,女装卫衣,女装,11,67.75,745.2,澳洲,新西兰,奥克兰大区,新西兰 - 奥克兰大区,eBay,老客户,快速配送,已取消,0.42
815,2025-01-02,女装卫衣,女装,22,40.32,887.13,澳洲,澳大利亚,西澳大利亚州,澳大利亚 - 西澳大利亚州,eBay,新客户,经济配送,已完成,0.18
816,2024-06-10,女装卫衣,女装,28,26.5,742.08,欧洲,德国,下萨克森州,德国 - 下萨克森州,Amazon,VIP客户,经济配送,已发货,0.42
817,2023-09-21,女装卫衣,女装,21,83.6,1755.67,欧洲,西班牙,安达卢西亚自治区,西班牙 - 安达卢西亚自治区,Shopify,老客户,经济配送,处理中,0.37
818,2024-06-09,女装卫衣,女装,18,51.95,935.02,欧洲,英国,北爱尔兰,英国 - 北爱尔兰,Shopify,VIP客户,标准配送,已取消,0.36
819,2025-05-18,女装卫衣,女装,17,76.67,1303.36,北美,美国,加利福尼亚州,美国 - 加利福尼亚州,Wish,老客户,快速配送,已发货,0.31
820,2025-01-27,女装卫衣,女装,10,29.96,299.61,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Wish,老客户,经济配送,已发货,0.16
821,2025-01-26,女装卫衣,女装,22,73.26,1611.63,亚洲,新加坡,新加坡,新加坡 - 新加坡,Wish,新客户,经济配送,已完成,0.4
822,2024-04-14,女装卫衣,女装,26,23.67,615.34,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,Shopify,老客户,经济配送,已完成,0.29
823,2024-03-21,女装卫衣,女装,24,84.23,2021.52,北美,墨西哥,哈利斯科州,墨西哥 - 哈利斯科州,独立站,老客户,快速配送,已发货,0.36
824,2025-01-06,女装卫衣,女装,24,32.33,776.02,欧洲,法国,奥弗涅-罗纳-阿尔卑斯大区,法国 - 奥弗涅-罗纳-阿尔卑斯大区,独立站,老客户,标准配送,已发货,0.36
825,2024-09-17,女装卫衣,女装,3,21.46,64.37,欧洲,意大利,拉齐奥大区,意大利 - 拉齐奥大区,Shopify,新客户,快速配送,已完成,0.26
826,2025-01-12,女装卫衣,女装,16,51.33,821.22,澳洲,新西兰,惠灵顿大区,新西兰 - 惠灵顿大区,Wish,老客户,经济配送,已取消,0.45
827,2025-06-28,女装卫衣,女装,38,26.4,1003.16,北美,墨西哥,哈利斯科州,墨西哥 - 哈利斯科州,Shopify,VIP客户,快速配送,已发货,0.44
828,2024-12-30,女装卫衣,女装,17,23.26,395.49,北美,美国,乔治亚州,美国 - 乔治亚州,Shopify,新客户,经济配送,已发货,0.43
829,2024-08-05,女装卫衣,女装,7,43.6,305.22,亚洲,日本,神奈川县,日本 - 神奈川县,Wish,老客户,标准配送,已发货,0.19
830,2024-05-31,女装卫衣,女装,12,36.23,434.74,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,eBay,新客户,经济配送,已取消,0.16
831,2024-05-31,女装卫衣,女装,10,30.09,300.91,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,Amazon,新客户,经济配送,处理中,0.17
832,2023-09-07,女装卫衣,女装,14,48.68,681.55,欧洲,法国,奥克西塔尼大区,法国 - 奥克西塔尼大区,独立站,老客户,快速配送,已发货,0.38
833,2024-12-21,女装卫衣,女装,26,46.5,1208.87,北美,加拿大,魁北克省,加拿大 - 魁北克省,AliExpress,老客户,标准配送,已取消,0.27
834,2024-08-31,女装卫衣,女装,27,77.3,2087.18,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,AliExpress,新客户,标准配送,已完成,0.32
835,2025-07-17,女装卫衣,女装,18,23.66,425.96,欧洲,西班牙,马德里自治区,西班牙 - 马德里自治区,eBay,VIP客户,经济配送,已完成,0.44
836,2025-01-08,女装卫衣,女装,7,67.54,472.77,欧洲,西班牙,马德里自治区,西班牙 - 马德里自治区,Amazon,VIP客户,经济配送,已发货,0.44
837,2024-04-30,女装卫衣,女装,7,32.17,225.19,澳洲,新西兰,奥克兰大区,新西兰 - 奥克兰大区,Wish,VIP客户,快速配送,已取消,0.33
838,2024-12-08,女装卫衣,女装,1,27.64,27.64,欧洲,德国,黑森州,德国 - 黑森州,独立站,老客户,快速配送,已完成,0.18
839,2023-11-02,女装卫衣,女装,18,26.77,481.88,欧洲,英国,苏格兰,英国 - 苏格兰,独立站,新客户,标准配送,处理中,0.44
840,2025-06-17,女装卫衣,女装,8,82.28,658.23,亚洲,韩国,首尔特别市,韩国 - 首尔特别市,AliExpress,新客户,快速配送,已取消,0.18
841,2023-12-16,女装卫衣,女装,19,33.06,628.05,北美,美国,加利福尼亚州,美国 - 加利福尼亚州,eBay,新客户,经济配送,已发货,0.3
842,2024-12-21,女装卫衣,女装,18,33.85,609.3,亚洲,新加坡,新加坡,新加坡 - 新加坡,Wish,老客户,标准配送,已取消,0.16
843,2025-05-02,女装卫衣,女装,8,78.96,631.69,北美,美国,伊利诺伊州,美国 - 伊利诺伊州,Wish,VIP客户,经济配送,已完成,0.22
844,2025-02-11,女装卫衣,女装,21,69.96,1469.26,南美,阿根廷,圣菲省,阿根廷 - 圣菲省,Shopify,老客户,标准配送,已发货,0.38
845,2023-12-16,女装卫衣,女装,15,26.77,401.6,北美,美国,俄亥俄州,美国 - 俄亥俄州,Wish,老客户,标准配送,已完成,0.39
846,2025-04-19,女装卫衣,女装,12,26.72,320.6,欧洲,德国,下萨克森州,德国 - 下萨克森州,独立站,VIP客户,快速配送,已取消,0.45
847,2025-05-01,女装卫衣,女装,7,55.96,391.73,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Amazon,新客户,经济配送,已完成,0.24
848,2024-08-31,女装卫衣,女装,37,53.95,1996.28,南美,阿根廷,科尔多瓦省,阿根廷 - 科尔多瓦省,eBay,VIP客户,经济配送,处理中,0.42
849,2024-07-08,女装卫衣,女装,32,67.69,2166.03,欧洲,意大利,坎帕尼亚大区,意大利 - 坎帕尼亚大区,eBay,VIP客户,快速配送,处理中,0.21
850,2025-03-28,女装卫衣,女装,11,16.11,177.22,欧洲,英国,英格兰,英国 - 英格兰,Wish,老客户,标准配送,已完成,0.35
851,2024-09-19,女装卫衣,女装,18,77.67,1398.04,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,Shopify,VIP客户,标准配送,已完成,0.31
852,2025-06-10,女装卫衣,女装,28,39.71,1111.87,亚洲,马来西亚,柔佛州,马来西亚 - 柔佛州,Shopify,新客户,经济配送,已完成,0.19
853,2024-08-06,女装卫衣,女装,11,30.51,335.57,北美,美国,伊利诺伊州,美国 - 伊利诺伊州,AliExpress,VIP客户,快速配送,已发货,0.18
854,2025-04-12,女装卫衣,女装,25,65.25,1631.17,澳洲,澳大利亚,西澳大利亚州,澳大利亚 - 西澳大利亚州,独立站,新客户,快速配送,已取消,0.42
855,2025-07-16,女装卫衣,女装,29,28.73,833.06,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,Amazon,老客户,经济配送,已取消,0.2
856,2024-02-07,女装卫衣,女装,22,66.72,1467.77,北美,墨西哥,哈利斯科州,墨西哥 - 哈利斯科州,Amazon,VIP客户,标准配送,已完成,0.19
857,2025-02-26,女装卫衣,女装,8,76.67,613.36,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,eBay,VIP客户,标准配送,处理中,0.35
858,2024-10-30,女装卫衣,女装,1,80.65,80.65,欧洲,德国,巴登-符腾堡州,德国 - 巴登-符腾堡州,Shopify,老客户,快速配送,已完成,0.35
859,2024-11-12,女装卫衣,女装,16,40.3,644.85,欧洲,德国,北莱茵-威斯特法伦州,德国 - 北莱茵-威斯特法伦州,Amazon,老客户,快速配送,已取消,0.24
860,2024-08-28,女装卫衣,女装,11,76.61,842.68,北美,美国,佛罗里达州,美国 - 佛罗里达州,AliExpress,老客户,标准配送,已发货,0.21
861,2024-06-25,女装卫衣,女装,13,58.77,764.02,亚洲,日本,爱知县,日本 - 爱知县,Shopify,新客户,经济配送,处理中,0.4
862,2024-04-02,女装卫衣,女装,4,48.15,192.6,欧洲,法国,法兰西岛大区,法国 - 法兰西岛大区,独立站,VIP客户,标准配送,已完成,0.38
863,2025-04-18,女装卫衣,女装,15,68.49,1027.3,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,Amazon,新客户,标准配送,已取消,0.24
864,2025-07-03,女装卫衣,女装,6,19.34,116.04,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,独立站,VIP客户,经济配送,已取消,0.17
865,2025-06-16,女装卫衣,女装,3,35.64,106.93,欧洲,意大利,西西里大区,意大利 - 西西里大区,Amazon,VIP客户,快速配送,已发货,0.41
866,2025-05-29,女装卫衣,女装,20,15.74,314.85,欧洲,意大利,西西里大区,意大利 - 西西里大区,Shopify,VIP客户,经济配送,已完成,0.25
867,2025-06-14,女装卫衣,女装,2,28.47,56.95,北美,美国,加利福尼亚州,美国 - 加利福尼亚州,Wish,VIP客户,标准配送,已发货,0.42
868,2023-11-30,女装卫衣,女装,21,50.62,1063.08,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,Shopify,VIP客户,经济配送,已取消,0.21
869,2023-12-11,女装卫衣,女装,2,19.23,38.47,澳洲,新西兰,坎特伯雷大区,新西兰 - 坎特伯雷大区,Shopify,VIP客户,经济配送,处理中,0.24
870,2025-01-28,女装卫衣,女装,25,25.19,629.84,澳洲,新西兰,惠灵顿大区,新西兰 - 惠灵顿大区,Wish,老客户,快速配送,处理中,0.44
871,2025-01-04,女装卫衣,女装,24,25.12,602.93,欧洲,英国,英格兰,英国 - 英格兰,Shopify,老客户,标准配送,已发货,0.34
872,2024-02-15,女装卫衣,女装,3,38.91,116.73,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,AliExpress,VIP客户,快速配送,处理中,0.41
873,2025-02-22,女装卫衣,女装,14,44.31,620.32,亚洲,韩国,首尔特别市,韩国 - 首尔特别市,Shopify,新客户,快速配送,已发货,0.43
874,2025-05-08,女装卫衣,女装,8,63.53,508.2,欧洲,意大利,拉齐奥大区,意大利 - 拉齐奥大区,eBay,老客户,经济配送,处理中,0.39
875,2024-08-11,女装卫衣,女装,15,15.47,232.06,北美,美国,纽约州,美国 - 纽约州,独立站,新客户,经济配送,已完成,0.19
876,2024-10-16,女装卫衣,女装,7,59.19,414.35,北美,加拿大,安大略省,加拿大 - 安大略省,Amazon,新客户,标准配送,处理中,0.2
877,2024-04-17,女装卫衣,女装,24,27.2,652.8,亚洲,泰国,春武里府,泰国 - 春武里府,eBay,新客户,标准配送,已发货,0.4
878,2023-11-04,女装卫衣,女装,1,24.61,24.61,亚洲,日本,神奈川县,日本 - 神奈川县,eBay,老客户,快速配送,已发货,0.26
879,2024-08-08,女装卫衣,女装,31,51.88,1608.43,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,AliExpress,新客户,标准配送,已发货,0.41
880,2023-12-04,女装卫衣,女装,7,28.42,198.92,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,独立站,VIP客户,快速配送,已发货,0.43
881,2025-04-14,女装卫衣,女装,19,28.24,536.51,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,eBay,老客户,标准配送,已完成,0.34
882,2024-05-05,女装卫衣,女装,6,82.79,496.72,亚洲,马来西亚,雪兰莪州,马来西亚 - 雪兰莪州,AliExpress,新客户,快速配送,已完成,0.2
883,2024-08-24,女装卫衣,女装,69,41.2,2842.71,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,eBay,老客户,经济配送,处理中,0.31
884,2024-11-29,女装卫衣,女装,23,81.9,1883.76,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,Wish,老客户,经济配送,已完成,0.21
885,2024-02-16,女装卫衣,女装,15,75.42,1131.33,亚洲,马来西亚,雪兰莪州,马来西亚 - 雪兰莪州,独立站,老客户,快速配送,已发货,0.43
886,2024-08-10,女装卫衣,女装,18,20.88,375.88,北美,加拿大,马尼托巴省,加拿大 - 马尼托巴省,独立站,新客户,经济配送,已完成,0.29
887,2025-04-20,女装卫衣,女装,13,47.73,620.47,亚洲,马来西亚,柔佛州,马来西亚 - 柔佛州,Shopify,老客户,快速配送,已取消,0.16
888,2024-10-18,女装卫衣,女装,8,33.59,268.75,北美,美国,宾夕法尼亚州,美国 - 宾夕法尼亚州,Amazon,老客户,经济配送,已完成,0.39
889,2024-03-13,女装卫衣,女装,4,23.3,93.2,北美,加拿大,安大略省,加拿大 - 安大略省,Wish,新客户,快速配送,已发货,0.35
890,2024-04-05,女装卫衣,女装,10,67.16,671.65,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,eBay,VIP客户,经济配送,已发货,0.45
891,2025-01-30,女装卫衣,女装,9,15.6,140.38,亚洲,新加坡,新加坡,新加坡 - 新加坡,独立站,老客户,快速配送,已完成,0.29
892,2024-12-29,女装卫衣,女装,34,75.58,2569.81,澳洲,澳大利亚,维多利亚州,澳大利亚 - 维多利亚州,AliExpress,VIP客户,标准配送,已取消,0.22
893,2025-03-16,女装卫衣,女装,23,65.58,1508.24,亚洲,马来西亚,柔佛州,马来西亚 - 柔佛州,Amazon,老客户,标准配送,已取消,0.38
894,2025-07-07,女装卫衣,女装,20,46.5,929.96,欧洲,西班牙,马德里自治区,西班牙 - 马德里自治区,独立站,新客户,经济配送,已发货,0.24
895,2023-08-02,女装卫衣,女装,32,73.4,2348.83,亚洲,新加坡,新加坡,新加坡 - 新加坡,Shopify,老客户,经济配送,已取消,0.38
896,2025-06-30,女装卫衣,女装,28,56.09,1570.43,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,eBay,新客户,快速配送,已取消,0.44
897,2024-02-18,女装卫衣,女装,14,42.05,588.71,北美,加拿大,安大略省,加拿大 - 安大略省,独立站,VIP客户,快速配送,处理中,0.18
898,2023-11-07,女装卫衣,女装,22,53.7,1181.48,澳洲,澳大利亚,南澳大利亚州,澳大利亚 - 南澳大利亚州,Shopify,新客户,标准配送,已发货,0.17
899,2024-08-22,女装卫衣,女装,14,35.38,495.28,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,Shopify,新客户,快速配送,已完成,0.2
900,2024-09-16,女装卫衣,女装,13,25.99,337.9,北美,美国,德克萨斯州,美国 - 德克萨斯州,Wish,老客户,快速配送,已完成,0.27
901,2024-02-20,女装卫衣,女装,5,75.93,379.66,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,AliExpress,VIP客户,快速配送,已发货,0.33
902,2024-06-05,女装卫衣,女装,28,65.17,1824.87,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,eBay,新客户,标准配送,已取消,0.17
903,2024-09-04,女装卫衣,女装,20,71.53,1430.59,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Wish,老客户,快速配送,已取消,0.32
904,2023-10-25,女装卫衣,女装,10,60.24,602.41,欧洲,意大利,坎帕尼亚大区,意大利 - 坎帕尼亚大区,AliExpress,VIP客户,快速配送,已取消,0.33
905,2024-01-19,女装卫衣,女装,14,32.44,454.15,欧洲,西班牙,巴伦西亚自治区,西班牙 - 巴伦西亚自治区,Shopify,老客户,经济配送,已发货,0.36
906,2023-10-29,女装卫衣,女装,17,18.06,306.96,澳洲,澳大利亚,昆士兰州,澳大利亚 - 昆士兰州,AliExpress,VIP客户,快速配送,已完成,0.36
907,2024-03-02,女装卫衣,女装,19,68.33,1298.27,亚洲,日本,神奈川县,日本 - 神奈川县,Amazon,新客户,经济配送,处理中,0.27
908,2024-01-08,女装卫衣,女装,9,29.52,265.64,北美,美国,乔治亚州,美国 - 乔治亚州,Amazon,新客户,经济配送,已取消,0.26
909,2024-09-04,女装卫衣,女装,7,42.77,299.37,北美,美国,伊利诺伊州,美国 - 伊利诺伊州,Amazon,VIP客户,标准配送,处理中,0.35
910,2024-11-10,女装卫衣,女装,19,20.78,394.79,欧洲,英国,北爱尔兰,英国 - 北爱尔兰,eBay,老客户,快速配送,已发货,0.2
911,2023-08-11,女装卫衣,女装,27,35.59,960.93,欧洲,西班牙,巴伦西亚自治区,西班牙 - 巴伦西亚自治区,eBay,新客户,经济配送,已完成,0.35
912,2023-12-28,女装卫衣,女装,15,40.07,600.99,北美,美国,加利福尼亚州,美国 - 加利福尼亚州,AliExpress,VIP客户,标准配送,已取消,0.36
913,2025-05-04,女装毛衣,女装,21,65.15,1368.12,亚洲,日本,爱知县,日本 - 爱知县,AliExpress,老客户,快速配送,已完成,0.33
914,2023-09-11,女装毛衣,女装,25,41.42,1035.44,欧洲,英国,苏格兰,英国 - 苏格兰,独立站,新客户,标准配送,已完成,0.15
915,2023-08-21,女装毛衣,女装,1,28.45,28.45,欧洲,德国,北莱茵-威斯特法伦州,德国 - 北莱茵-威斯特法伦州,Amazon,VIP客户,标准配送,已发货,0.16
916,2024-12-29,女装毛衣,女装,5,37.59,187.94,欧洲,英国,苏格兰,英国 - 苏格兰,Wish,老客户,快速配送,已完成,0.22
917,2023-11-09,女装毛衣,女装,12,37.64,451.63,北美,美国,俄亥俄州,美国 - 俄亥俄州,AliExpress,老客户,标准配送,已取消,0.21
918,2024-03-05,女装毛衣,女装,3,61.06,183.17,澳洲,新西兰,坎特伯雷大区,新西兰 - 坎特伯雷大区,Wish,老客户,标准配送,已完成,0.42
919,2024-09-16,女装毛衣,女装,10,68.73,687.28,亚洲,马来西亚,吉隆坡,马来西亚 - 吉隆坡,AliExpress,VIP客户,经济配送,已发货,0.23
920,2023-10-29,女装毛衣,女装,23,59.16,1360.71,北美,加拿大,魁北克省,加拿大 - 魁北克省,独立站,新客户,经济配送,处理中,0.44
921,2025-06-05,女装毛衣,女装,21,16.24,340.94,澳洲,新西兰,惠灵顿大区,新西兰 - 惠灵顿大区,Wish,VIP客户,经济配送,已发货,0.3
922,2025-07-14,女装毛衣,女装,1,58.14,58.14,欧洲,德国,巴登-符腾堡州,德国 - 巴登-符腾堡州,eBay,VIP客户,快速配送,已发货,0.34
923,2023-09-23,女装毛衣,女装,6,35.76,214.58,澳洲,澳大利亚,西澳大利亚州,澳大利亚 - 西澳大利亚州,eBay,VIP客户,标准配送,已发货,0.43
924,2025-03-27,女装毛衣,女装,15,66.75,1001.22,亚洲,新加坡,新加坡,新加坡 - 新加坡,独立站,老客户,经济配送,已完成,0.31
925,2024-09-20,女装毛衣,女装,21,71.89,1509.68,欧洲,德国,北莱茵-威斯特法伦州,德国 - 北莱茵-威斯特法伦州,AliExpress,老客户,快速配送,已发货,0.21
926,2023-09-17,女装毛衣,女装,30,71.1,2133.05,北美,墨西哥,哈利斯科州,墨西哥 - 哈利斯科州,Wish,老客户,经济配送,处理中,0.21
927,2025-04-28,女装毛衣,女装,1,19.52,19.52,北美,加拿大,安大略省,加拿大 - 安大略省,eBay,新客户,经济配送,已发货,0.43
928,2023-11-29,女装毛衣,女装,3,27.16,81.47,欧洲,西班牙,加泰罗尼亚自治区,西班牙 - 加泰罗尼亚自治区,eBay,VIP客户,标准配送,已取消,0.37
929,2024-06-06,女装毛衣,女装,11,32.14,353.59,亚洲,韩国,大田广域市,韩国 - 大田广域市,eBay,老客户,快速配送,已取消,0.44
930,2024-02-15,女装毛衣,女装,9,75.37,678.33,北美,加拿大,安大略省,加拿大 - 安大略省,独立站,老客户,快速配送,已发货,0.29
931,2024-09-28,女装毛衣,女装,21,45.34,952.14,北美,美国,乔治亚州,美国 - 乔治亚州,Amazon,老客户,快速配送,已完成,0.38
932,2024-05-26,女装毛衣,女装,25,53.7,1342.49,亚洲,韩国,仁川广域市,韩国 - 仁川广域市,Shopify,老客户,快速配送,已取消,0.23
933,2025-02-18,女装毛衣,女装,20,48.66,973.18,南美,阿根廷,布宜诺斯艾利斯省,阿根廷 - 布宜诺斯艾利斯省,AliExpress,老客户,标准配送,已发货,0.42
